Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
SACI_RS00005,0.01815735855101121,-0.004032502421907639,0.021454766159173008,0.017211141983786375,-0.0026424600625625187,0.030882308391247722,-0.010209652155630067,0.005067317228878254,-0.015520643647215362,-0.005039092688188074,0.026914690819624502,0.010179860048088303,0.0037802750968186968,-0.014961014416369935,0.0011423900416004384,-0.0035062085218931244,-0.0007195779422246247,0.04337967980710567,0.0038197162569544906,-0.010738972621487852,-0.0016345323741516723,0.007892520547498174,-0.012623663952280494,-0.0023671557002835028,0.006966148254136251,-0.006324236262141445,0.006046170776895526,-0.0024723783217980152,-0.006190832325012524,-0.01801072264216283,-0.02093968351143375,0.010492163323017736,0.10290184302549704,-0.006641576026830066,0.03379308097622024,-0.0374338604016375,0.0028172550416690257,-0.01429538108998217,0.011294967819733735,-0.01902728524197265,-0.0172997772172405,-0.0019174555070583814,0.00018370502471180722,0.020472967438107927,-0.016606213648519292
SACI_RS00010,0.008170516900198531,-0.0192281062549405,0.003805478325473803,0.013028809150353543,-0.008329897567130956,0.019745482400946552,0.004468389869613225,-0.003345319188426821,-0.011892039461534807,0.0009756863675772096,0.013251472298410026,0.016193997791776694,0.00938533376571149,-0.0020775189290590944,0.0045392126361867855,-0.034314995375565656,-0.00027219250364887677,0.035622708190286435,-0.002298427694914906,0.014684858460882461,0.009984316954782035,0.013190155827054377,-0.01610945971070252,-0.006505749900806075,-0.006057906999227835,-0.013981962749010307,0.04012386396875463,-0.008401415050282959,-2.3512410158944726e-05,-0.013233903798657957,-0.01781412450012574,-0.007637454443463611,0.1039832190972292,-0.024887335693710474,0.03507875696746377,-0.003969835428842861,0.015997849841759507,-0.022014727630028583,0.005965932526936136,-0.017778608757861428,-0.024051858822535,0.011018737784116845,0.011839687968539875,-0.009822642644958536,-0.038137471486500846
SACI_RS00015,-0.020217914716906208,0.018271579832861866,-0.01692154501018736,0.0016633778926727293,0.0032984026154715866,-0.0010075737940174454,0.02023441948741813,0.00818064101264804,-0.006392129768567289,0.004628610438927381,0.00891867653957316,0.023467218277640027,0.013221346339745818,0.010471105583784873,-0.0033142219545198455,0.003002323298510069,0.009989662125318474,-0.009445602316872116,-0.01403200022145875,-0.03192208099297142,-0.00949522895111237,-0.002047383932089156,0.006089802354423308,0.009181994269722757,-0.001056480965967086,0.0038063745695857804,-0.008774265944938341,0.014223826772314152,0.0053069082901193105,-0.021290175350288945,0.01521549148461895,-0.005761542696765809,0.012161945221909666,0.013544077085773383,-0.0014868906561606807,-0.012189766908930937,0.008955067927990392,-0.044333570028083816,0.0031426528221911955,0.004807469718466362,0.01768175880917861,0.0002340321573304057,-0.007098855074299736,-0.010832543137596087,-0.022921862447347244
SACI_RS00020,-0.0159641238946336,0.014155712938647204,-0.0057394642328580546,-0.031781228381428724,0.003258492972960861,-0.00969724124610974,0.0002470832466119734,0.00369159062517138,0.006043279004725926,-0.019055659238144118,-0.019630260627028804,0.0056035167185694915,-0.006667691041628956,0.010469218153633721,0.006058749142168698,-0.009109477649613432,0.009667607529460692,-0.00681358133745575,-0.011298456821463188,-0.017994898571289927,0.01094459222742537,-0.0337276912234464,-0.014220706756262524,-0.00786280604667105,0.039447901380484145,-0.022918770873988796,-0.028650705887928125,0.012523959366102838,0.0062517902069123615,0.007083708520908363,-0.01631706672822697,-0.010290101611777642,0.014175103813466509,0.026188528119276407,-0.006600024783978486,0.041400951096667526,0.01681440641374514,0.006746930073117115,0.014266998978551595,-0.019465910218434114,0.008732151885232294,-0.005423485356914983,-0.005472563658642308,0.001778330540386018,0.006126186872796323
SACI_RS00025,0.0029533862559116327,0.030092525970525936,-0.019713048801601234,-0.012393383888547634,-0.001232785713941105,0.004908095385173979,-0.00038052141030735226,0.009146645466902179,-0.017438022603272957,-0.011721904226457731,-0.010105116936895192,0.007224102917209921,-0.00156795332238011,0.003818656451392705,0.008731869707128685,0.011105770863841612,0.0016964047897228404,-0.006992143307568786,-0.0030643566407358375,-0.021610502831535098,0.010260978875294608,-0.0023560007679581463,-0.005861795178308491,-0.007806146712905657,0.004729221303277627,-0.00464758942049868,-0.015221004177205035,0.008961722087374432,-0.004219741003039857,-0.0013552454582609966,-0.01503747174678819,-0.018952517038351685,0.0057305990574285336,0.022176657705891913,-0.006974134800928199,0.012761061798229388,0.0059602661787552785,-0.00784971468123759,0.012370528711266805,-0.017204753452914095,-0.007028070887370473,-0.008190955916223193,-0.007392713767840344,-0.004902391743508401,0.012789290282842907
SACI_RS00030,0.013922652699815156,0.24302712394779408,0.0017073374763844052,0.04926322460568795,0.048615022623689955,-0.006679022947323089,0.009015726156992804,-0.010137882779286884,-0.023802212320795872,0.03349132345658797,-0.047668686456640026,-0.014767052131233587,0.025290795579073985,-0.03544641171162029,0.04162078641191977,-0.024863942224623743,0.03975471086981047,0.0011634152488078882,0.04154600184367644,0.011279891194660304,0.03358773426145683,-0.03190158254899703,-0.04856270846425153,0.0066001135475455795,0.007657822132421729,-0.011326673712178293,-0.007897173216246667,-0.020157350856059048,-0.0012327807617348236,-0.010043993078599673,0.023808796356108806,0.024315451105497175,-0.012942107570857743,-0.011332439767454183,0.009516239140609156,0.0018078715819384323,-0.05135347749408504,0.07142323773069231,-0.00793096726470186,0.009333232526123272,0.01031476389661327,-0.046960578460937395,-0.01896823533410046,0.0012013425624707414,0.025357034458449994
SACI_RS11965,0.00644789143754653,-0.014730895968732605,-0.008886234916270974,-0.0036667306048158675,0.010721431543667812,-0.003634658557642344,0.02304221221981249,-0.02425860632472473,-0.04161651633042965,0.03216367436486015,0.01987569539109227,0.007626507211624929,-0.010520213695955332,-0.0010785789156902768,0.008618095821757283,0.0009040596450920056,0.009356832272156836,0.006918552385039873,-0.010229238934700796,0.012695819317070523,0.006803944109223154,-0.05568713044519171,-0.0011722750920723252,-0.005340838781153931,0.0012358342144260272,-0.006703377798187666,0.009488637333195013,0.01789702166603588,0.016236604537009664,0.0005837994314387974,-0.01868550218147273,0.004901889978936319,-0.0258866420755965,0.00848082446876377,-0.020708689878207672,-0.007200022447426455,-0.0050034911814375,-0.01872809513021829,0.02017731613180108,-0.00025647744788165236,-0.004040101623280925,-0.03420104762960133,0.02182234498344405,0.07056045248863962,-0.020858940140370038
SACI_RS00035,-0.005398308844526835,-0.003872683920267561,-0.0013318423348786732,-0.01235429163786894,-0.006132546324873417,0.00154108675083232,-0.011811313129949923,0.010857981792343546,0.0012368423459381721,-0.0009502468568048085,0.004659224496034958,-0.0010221893438685996,-0.014003393114443976,0.004096146655809187,0.01121452637644476,0.015490935892319875,-0.007669092071207911,0.020608475865767775,-0.011294021145920867,0.015332529137251796,0.006261793809402282,-0.019210583654302168,-0.018672239423969943,-0.0016946138196097262,-0.008410079973471289,0.002540853547324694,-0.0008465901964592012,-0.0018813984084087474,0.004451656705223187,-0.006703938824789245,0.017174542529534355,-0.014396825311998223,-0.014429869005005898,-0.008557857272679372,-0.011713075691658472,-0.004497326284557076,0.0031242544404384916,0.00577868465640887,0.0028897410341737918,-0.015588618052867485,-0.004662315308372811,0.0007280997162338309,-0.00042299527206968743,0.0032627102504921243,0.0017191784337040994
SACI_RS00040,-0.004388962243199199,-0.010751879375964994,0.004097136323283578,-0.006542812097253994,-0.007975716268534942,0.00656634673184184,-0.008647667294913102,0.014351156038363415,-0.0062005473520868335,0.010142789303102397,-0.00029453670178148663,-0.0015444443293192364,-0.02070421053352827,-0.012882134932718704,0.005584788185789152,0.012608492267755383,-0.00866729055860183,0.010858556753777707,-0.008407450190461812,0.013034746117770774,-0.009969762359247465,-0.011202304800858834,-0.00014162603138696977,0.0030373183954834665,0.000221708311957221,-0.001410588830869593,0.003495850373418698,-0.004082812487523444,-0.004797272683900457,-0.0015624012302794853,0.00897532984871312,-0.009611953765268084,-0.007541052832540616,-0.00743947025929041,-0.012096013093455921,-0.005754910675024951,0.003152402291306899,0.005560189198966549,0.00463035150631681,-5.547149449023687e-05,-0.00593616839406914,-0.003636048124573748,0.004027251943747029,0.001964642572180816,0.001127776929558174
SACI_RS00045,0.0011503580444223557,0.0020490704629974247,0.005928580591156828,-0.012228979264738205,0.0022504849124371407,0.01595237361553323,-0.004255658299648199,-0.00701524245183877,0.0005125972383498995,0.019481256886015774,0.0024123545056838566,0.01510196667385709,-0.0059554635931750475,-0.002626112681412092,-0.010345756100911667,0.00786561867617508,-0.007022941108536202,-0.0009362638778500806,-0.005837050349220928,0.007522786584093452,-0.005600182174595455,0.004937198060348109,0.005366595169501422,-0.0035425837398196645,-0.00215262836284124,0.004702271980160575,-0.01287614264976764,0.013946611729497354,-0.015261632638845618,-0.0017161617885294352,-0.007327508713687695,0.014775899560605541,0.0004040881563468851,-0.0033487122297031153,-0.008880639907453153,-0.022369705416339914,-0.019619854797061076,-0.007957297223689297,0.0018734585909728207,0.004813382027463442,-0.010041209711733274,0.014581082754768762,-0.00018669038088694383,0.017569092369978168,-0.017185517346233588
